,mpiGLB_cluster1,mpiGLB_cluster2,mpiGLB_cluster3,mpiGLB_cluster4,mpiGLB_cluster5,mpiGLB_cluster6,mpiGLB_cluster7,mpiGLB_cluster8,mpiGLB_cluster9,mpiGLB_cluster10,mpiGLB_cluster11,mpiGLB_cluster12
2012-09-01,9.45006923035531,5.292269755076101,6.922451708666416,8.013805359657404,7.783471601590108,8.861878103713936,6.254606395638232,0.8364848739176486,9.319370854078588,3.4665186982444927,3.351364621655964,7.162361083934038
2012-10-01,9.618041347972891,4.965895010731805,7.323689035440885,8.631712781281685,7.304786335018679,9.033814189560399,6.1177473833280684,1.3053225907025627,9.220851136100178,3.235482655160035,3.5488852868661755,7.590968386576104
2012-11-01,9.341791909060031,4.875205094654318,7.990625820672236,9.139544935613037,6.992880544583508,9.092917372002624,6.3219701659803755,1.8810388394619886,8.991343841746376,2.975889779769359,3.873483066971742,8.160564876797574
2012-12-01,8.744842870917449,4.451309184536752,8.45496966866872,9.324330808413906,6.038725267849031,8.99013818614146,6.640952708263523,3.4596266844080756,8.232005768437988,3.115306531893909,4.64904189458147,7.541172748820161
2013-01-01,7.724957807586356,4.8653565119963975,8.818080278316792,9.320950220387425,5.535043240454085,8.75296427109495,7.362639999499694,3.257540990751487,7.210954780875795,2.9443558229986566,6.223597663525074,6.920513724145289
2013-02-01,7.506338900869175,5.960456020129147,9.322481509729132,9.558186647506163,4.833370159213585,8.76054575977117,8.260870762020945,3.370046990277246,6.859298016143033,3.716546072668422,8.770752587039917,6.236672621328703
2013-03-01,7.748508098229027,6.439077705127334,9.581142574031833,9.705619504463568,4.13016137783982,8.835516482712341,8.447526365667166,1.8746985303163823,6.713699787381006,3.828875765405237,9.851387796052277,4.735833570412653
2013-04-01,8.188550386691611,6.845874366321034,9.531237416205515,9.803289460558272,3.661785833452322,8.967118280568666,8.632850751115944,1.4476041384207703,6.741370741620134,3.945485942686394,8.775067159435874,4.255316174426405
2013-05-01,8.64058068352044,6.859262852493532,8.891711454285343,9.427611446474106,3.9686387260902416,8.96939496850892,8.13578317774027,1.2596435071175178,7.270098911049353,4.127467369683762,6.746720503168038,4.053541674357807
2013-06-01,8.904445111475312,6.403053190028601,7.849433334790796,8.680813694643593,4.191860465389639,8.855354343717236,7.514012787931925,1.0746730750775655,7.565883775705775,3.973757799445446,4.929234705736915,2.239792598804466
2013-07-01,9.145402062755371,6.075448754527248,7.200592042446312,8.100706232004221,6.558765593769479,8.795492965018013,7.067787375432077,0.7494770889328023,8.681449406517489,3.9487259803455035,3.9141092688228705,3.3270762772816367
2013-08-01,9.242129896912216,5.6953333158214,6.7236684794311685,7.6942941687798,7.553902222880171,8.759686481867492,6.819044565479759,0.5610250268662134,9.174607893981328,3.8211479523822716,3.3707871100363764,5.555224227766202
2013-09-01,9.469873471823497,5.31483913543877,6.853938719136157,7.899602855777219,7.749331750962604,8.813056210189071,6.50796403344947,1.2343382889094936,9.51261769537184,3.567663424188669,3.146690070886049,7.497638074610351
2013-10-01,9.513492493630107,5.0230567465421485,7.394294130789216,8.563101442110057,7.06354223513747,8.965280142416974,6.552684051944303,1.3558830859496533,9.270573148040398,3.192236854262056,3.4604719556793566,7.691553959372461
2013-11-01,9.35790631586792,4.890409536044583,8.01083130984223,9.058764214458321,6.885844332203454,9.03502259597029,6.695718960261548,1.9314181666098755,8.953516588635239,3.2618980438025162,3.9717334626033898,7.8049655078932725
2013-12-01,8.64584546124344,4.970272284720721,8.397790080641943,9.288262546228296,5.939817793318076,8.904033932704834,7.148981779759712,2.2909319369550283,8.075775617802703,3.084300128893786,4.554804203864182,7.282197773540241
2014-01-01,7.884533206443488,5.014437527276326,9.044772927857641,9.365086227282035,5.346234555647496,8.734853576896832,7.622697160888648,2.3169099510130007,7.239559400405874,3.093460909206104,7.029820605932087,6.719074078756172
2014-02-01,7.7030250743004975,5.646303050836976,9.440432878389329,9.473258347233262,4.933255053947064,8.760063050064522,8.257456529248408,3.2094815427715093,6.863159688610996,3.6010312518974414,8.726349782253251,5.59823168511258
2014-03-01,7.666879992312467,6.583975358341975,9.738493988428912,9.708360320755975,4.484784495325166,8.843956904944886,8.734519054595063,3.0729228217007196,6.698571776384185,3.8383872918081328,9.853700891457322,5.546883477460135
2014-04-01,8.107968934190726,6.937723247135568,9.689980303460008,9.834148709605817,3.923194108532972,8.952511044665561,8.692952993406628,2.3888992789276045,6.628496786325657,4.096526799520277,9.302989277038565,4.634197524425929
2014-05-01,8.643673828870009,6.742283925137314,9.053000730302326,9.51672595096977,3.975615912873892,9.037514364965398,8.129742364552683,1.868416227451827,6.869597779914007,4.053374079840473,8.55633315356299,3.863126450222373
2014-06-01,8.901755916576352,6.247740834273965,7.9964627540584114,8.664827680919442,4.437045161321176,8.843773652183682,7.50837999450221,1.5634646227121942,7.441712882186314,3.941674944059467,6.74660019189554,3.203452509815754
2014-07-01,9.125282517976443,6.2209177068428625,7.131674724889115,7.905827784454298,6.248421483147405,8.730406734019319,7.1317559862344995,0.9090601430371212,8.62043168502578,3.8706341176461883,4.869536603915399,3.9505238804217693
2014-08-01,9.325317406918014,5.866366242246082,6.887911950670945,7.709024568210571,7.486082283364041,8.746208117552495,6.9228358796147065,0.9106522632475101,9.150140913575793,3.750981008662771,3.759322674268462,5.737625478201811
2014-09-01,9.569179982061964,5.285923907945024,6.870937647698934,7.848236456893266,7.7705283770735605,8.830637248924408,6.355175233387625,1.2095087674963558,9.77007022415476,3.506016579744641,3.462296300064762,7.826691427025025
2014-10-01,9.684377463501296,4.947570057964027,7.343766409205601,8.47253949639954,7.056576826516272,9.018542501472728,6.278234653958784,1.4493555410590564,9.521591719454598,3.210202226796961,3.787010594983904,8.252750538077187
2014-11-01,9.386351182319398,4.887273763845287,7.750577773537658,8.941077390165237,6.424396199620865,9.063426818545835,6.372778541557677,2.3793016014437227,8.850107378888213,3.1504277947053985,4.595102095526651,8.114502591071385
2014-12-01,8.747772381546609,4.861155293011923,8.291278215514852,9.204253857777978,5.770173624030286,8.926891293055917,7.072312176592021,3.5242276346412447,8.238366345139136,3.189295538359112,5.465290363957084,7.9137685300132565
2015-01-01,8.0341159121187,5.378854765735806,8.954377944511295,9.313348568579846,5.373882290491366,8.791521347511994,7.711004435211995,2.8528568031870445,7.3945172562897294,3.36831157021112,7.038078489939169,7.2705709642037
2015-02-01,7.880173510013867,6.123476118633861,9.587231852274128,9.548874227428142,5.196070138108948,8.856821879161025,8.414014358777912,3.3328058828073597,7.219970983557481,3.5473190925896536,8.899259416539632,6.779298965187014
2015-03-01,7.718758184362742,6.603725363617902,9.784974342833214,9.740747491969588,4.4121557219270775,8.857684658973948,8.589021507530823,3.3296032036712377,6.693699831151828,3.915322399097382,9.759822005686116,5.9221744593659995
2015-04-01,8.264250858108927,6.815071887414623,9.657039604671725,9.864020328503566,3.6429190163906955,9.036806965192971,8.648011077434708,3.463036501340411,6.793122478063361,4.168577969950156,9.972609373945662,5.324918111645256
2015-05-01,8.61478536009269,6.74568526502986,8.924603160808642,9.4578848480577,3.7199709655439315,9.017296416829492,8.103703099116789,2.5529973332802087,6.858862261992536,4.226444476100216,9.139984403413818,3.7091033271798266
2015-06-01,8.958122183017057,6.311875876482531,7.993528452919622,8.678484003981872,4.637264768721691,8.886939283031037,7.707325178818661,1.0429878103273653,7.608849944570484,3.7868420541893704,7.508600191541539,3.1084997716607576
2015-07-01,9.155201479943806,6.277778797139233,7.196330195971942,7.935798391902505,6.567564921637388,8.782344679036932,7.465166905881871,1.2750860993940656,8.750618969781678,3.8524684987175766,6.1025250000436255,4.170016060936778
2015-08-01,9.407252779235757,5.757496756960516,6.815302098687654,7.598843591408843,7.703773395321651,8.696637581189734,6.855971001197469,1.0639798370479143,9.39444740232162,3.7898159387908184,4.414823737296294,7.68874723767439
2015-09-01,9.709462880874527,5.4487397106821716,6.79587732557114,7.771342905583631,7.535001905277413,8.78011776575968,6.606130706579598,1.16011751393633,9.733216765081405,3.528040095982612,4.710861088599787,8.332013884304574
2015-10-01,9.64238180229221,4.7812561423949385,7.233128203104812,8.252160786427197,6.84202093673278,8.882307540863227,6.291695027262478,2.473024697427403,9.427588225166616,3.119980906989726,4.613971806084017,8.484364158427823
2015-11-01,9.465227261903795,4.924357914627253,7.969218308705631,9.007249715181299,6.698907186016194,8.9971812257265,6.7088449058813335,3.2475576975780482,9.080155134476646,3.2546040046881446,5.870981705123809,8.15947243983083
2015-12-01,8.597236069285183,4.887795476562828,8.487973646894751,9.304412962149646,5.885353375200104,8.889884848852404,7.057530526026478,2.946834178772461,7.902443700852596,3.090378995652093,6.573171215805574,7.546706159700311
2016-01-01,7.875851225995522,5.304136715357253,8.978085938782087,9.392434625656156,5.529363324766381,8.756515358688192,7.579443901940672,3.651728068776695,7.227509953943913,3.4186314030468665,8.283861156290344,7.396650809511082
2016-02-01,7.301958121368099,5.727866021664517,9.415067407153472,9.480080009422855,4.627689868236186,8.565860517856107,8.208297465561204,2.923822032854334,6.688019453135904,3.6420128316457725,9.478351120399013,6.060119296939356
2016-03-01,7.591054390554823,6.553626482366067,9.588422163866918,9.770227618777723,4.543304564899408,8.829742963500948,8.569481108207194,3.7284268871707984,6.736511987149222,3.8767519763918807,10.048915242342598,5.731315280084944
2016-04-01,7.982682199103993,6.6088839852432635,9.402066808757729,9.797599961028359,3.412834350052576,8.952212924449046,8.347581023799318,2.7990934970196886,6.551647541109434,4.061163580704936,9.01035878962867,5.21241551247603
2016-05-01,8.590269301942152,6.585944644533536,8.979279420448085,9.514938777727778,3.830819074310225,9.005579626380555,8.083670355755167,2.171468179454075,7.092917485952585,4.159395722961194,7.126647936976505,4.472267244355753
2016-06-01,9.056217374677798,6.442500164456509,8.143673786478036,8.944970965804455,4.270596013894032,9.009220753157315,7.7625889154412935,0.8592463874423668,7.869175991292704,4.101614564965603,6.106199503372413,2.9309599723656077
2016-07-01,9.222956933675803,6.2505355541628305,7.2140003808971604,8.153461059281543,6.090604286044868,8.91250847932473,7.1141984424479165,0.8760032902045204,8.620808024398269,3.9916743633105303,4.074375942079873,3.405466645379704
2016-08-01,9.263202856671183,5.686746079279038,6.807108413580304,7.786167148941144,7.136889051417117,8.797418532144881,6.618086227908892,0.19615450392121192,9.176219261810665,3.6685563559441574,2.9287400878629586,6.383683437007331
2016-09-01,9.42601609757375,5.18677735076505,6.859708712892421,7.950644908406238,7.5356513109569265,8.86085510046035,6.48288499608254,0.6351445107264688,9.43933951888641,3.5131677283950977,2.819018318414348,7.100360642383107
2016-10-01,9.437430629865778,4.969591008109423,7.279163790195799,8.571540282412615,7.2739121135639175,8.978461282948718,6.178549528712934,0.9703060436085288,9.381952909012549,3.2961182035990553,3.119419848047841,7.401947942302788
2016-11-01,9.305514800450894,4.621815049998039,7.766844638714847,9.033979790893216,6.718118743131374,9.031339704114606,6.327412408144645,2.0322703247982514,9.158068440323856,2.8687796875624696,3.5649392470302947,8.011494793756833
2016-12-01,8.77528101800808,4.634273054003087,8.291850402080035,9.348991496010596,6.2383170295312,8.977626935472875,6.739768454493735,2.626609567270768,8.338494661219446,3.0276849930331697,4.352586379743144,7.220608853770363
2017-01-01,8.171681265987843,4.857045889766006,8.93214069703665,9.490515149668857,5.871312361818038,8.849719001451593,7.350064345814917,3.6178091567953494,7.665053283976762,3.125310431353844,7.759505060827599,7.177914439573508
2017-02-01,7.748196090722742,5.688551905555168,9.565476169617485,9.597601695363611,5.137627609075057,8.799217326062125,8.295116721817065,4.094023190562266,7.086804061076436,3.465706870497076,9.715298638355675,6.518875397199289
2017-03-01,7.824640650864436,6.054959188645075,9.802759241296032,9.696860736567338,4.577058736924065,8.870123888126596,8.547057491754874,3.294525438957751,7.021938346074469,3.735390432378841,10.319694634889265,5.834090516703443
2017-04-01,8.259148776987265,6.662568881130284,9.651015911081728,9.796323595605163,3.945532066857525,8.950560802118858,8.532924972183327,2.5526750274058414,6.934770799030236,3.9440903477729536,9.770628131697364,4.463038267315845
2017-05-01,8.560630927661165,6.713370552665937,8.865609966463623,9.43700778731214,3.720832880922963,8.94025081008784,8.070632848327007,2.182817618507954,7.010717063583007,4.199912261063437,7.9262645929965,4.0701823210541805
2017-06-01,8.921857719942032,6.5251460739420075,8.040146103249604,8.770422191301387,4.300644729935205,8.886121776947375,7.722905935394432,1.4675650846241832,7.611441745998225,3.998267140635616,5.452703594893481,2.273320448782234
2017-07-01,9.175086449095724,6.324106991226306,7.216292893376251,8.105750529363046,6.551575694959991,8.806955889155466,7.2440264991549705,0.7495810468162072,8.640771431763163,3.9604019926335132,4.106708364638541,2.831682174796807
2017-08-01,9.260986236353746,5.720205832066768,6.645007485166198,7.699684594996271,7.383502468896739,8.809579598983435,6.613734940159339,0.7013576351081388,9.22560470554895,3.571481836102294,3.1543563206593053,5.338822073466877
2017-09-01,9.437221422022418,5.339035819512815,6.580416084504859,7.76839687809049,7.6658201473817265,8.828360397897875,6.083668347513191,0.572752022427364,9.605604842504201,3.4302941036843255,2.380452545234303,6.887201371691813
2017-10-01,9.499431473260133,4.677200942264513,7.187531742696849,8.336285931569273,7.183404769863721,8.920196734897496,5.988010702803243,0.8711195237779465,9.492743530946802,3.0929364717721866,3.099372725223392,6.8859575370049155
2017-11-01,9.345954425953774,4.8227200513290684,7.689489412081567,8.939403797111641,6.9524125453288725,9.01793930018794,6.42219989367596,1.6289320835012078,9.227459489047034,3.015617903840149,3.6402139954730797,7.975771165265859
2017-12-01,8.673830834325061,5.069994486850666,8.03759162762161,9.082067171469575,6.005346833046444,8.884551150385622,6.795865875279321,2.119235158891681,8.389851167243279,3.01889337584048,3.6009946239227832,7.903711597814014
2018-01-01,8.13958924671827,5.179302962708448,8.73841006081831,9.244828617225126,5.266892055550057,8.786166934801718,7.446047949486325,2.026536966924095,7.7153144867355,3.3240383900288797,5.612700534812021,7.32231401346728
2018-02-01,7.729618912934008,5.894589471777603,9.220911676069692,9.471669833190578,5.054465677458231,8.763774030784028,8.159480466778438,3.987321787499646,7.228696998203668,3.426394241247142,8.074478958686418,7.010102910047788
2018-03-01,7.773377249801187,6.428865220619825,9.524772261205642,9.602421748121097,4.220838485286388,8.832877681230718,8.498936124544649,3.418723493142989,6.820252791706736,3.919903983090515,9.147301055149791,5.566710957734032
2018-04-01,8.203228670313662,6.891122969535932,9.5644285960327,9.704787739388289,3.4899075578717187,8.94233309092463,8.660750442463558,2.0515950680497204,6.839663957106083,4.126027619396083,8.935852825617397,4.96139484150164
2018-05-01,8.51015535909823,6.826782429188693,9.153704569803455,9.471158631090692,3.925908969648735,8.997096198266478,8.369309023018532,2.3131040601349127,6.999784133780382,4.192595905213435,7.575797862269551,3.839268376092369
2018-06-01,8.807845977199687,6.6900875083347175,8.115803198751095,8.77562483131174,4.458924531282676,8.880833874538151,7.8094519932260384,0.9519257326453074,7.4657606347529555,4.115029697380807,6.088701850341156,2.729483647074223
2018-07-01,8.950908449218883,6.30825714409358,7.386767978463331,8.022652092339722,6.42976703664865,8.715937774466939,7.3689185798368895,0.6870643817886232,8.355319992754454,4.039127113596928,4.456136504946367,3.5083152227734353
2018-08-01,9.160079195131274,5.912248455548089,6.803352314513825,7.630232307136527,7.399404275442873,8.682230011094802,6.823529836550296,0.7203518040425098,9.060638380235673,3.621145828186734,3.4026918654753793,5.506198624609868
2018-09-01,9.387784448621414,5.306947030103636,6.932384185840247,7.888643580335388,7.794419424030173,8.825176200738783,6.444513807004236,0.6628605160635036,9.405954008318933,3.4784157724482503,2.870053546541759,7.154864139886151
2018-10-01,9.60056603759236,5.023958767023326,7.425053362801985,8.466513231027164,7.3558902060275955,9.005554941865663,6.297851948720814,1.1676691621007669,9.289565389116875,3.020911461251803,3.5917969863044528,7.758609279171052
2018-11-01,9.345749795534905,4.743564035687021,7.90385052340208,8.970158726396196,6.81305867407608,9.011519410743759,6.545803917535563,1.5729839900286393,8.883063617754333,3.05780192910993,4.380745017574854,7.746304695806724
2018-12-01,8.694878950014248,4.683629892556173,8.503705977001996,9.26843317741863,5.82490902292445,8.923518534595425,6.916701594999887,2.7693331736212863,8.102176271625401,2.979162835134054,5.386006854612195,7.348142867558336
2019-01-01,7.977930254741489,4.716313704087549,9.00914893374544,9.374728159319298,5.676560442909753,8.752707289635358,7.586688471192272,3.102837077759695,7.525948040017336,3.046646668359697,7.018843183359795,7.289773167339525
2019-02-01,7.491709893888559,6.037179385977847,9.383921454409101,9.482372332831716,5.138115913848269,8.701065955990812,8.239499769285121,4.055270894564925,7.066636911156361,3.344625150308929,9.242093217966683,6.444244143957888
2019-03-01,7.582631217689182,6.4415856170153365,9.717269559729974,9.669589264199255,4.492292650455406,8.802415065303665,8.64777240398562,3.5034741575385646,6.636615223721059,3.8626450881942382,9.84855829333249,6.138898563289172
2019-04-01,8.033031258672187,6.594222427444122,9.546255207492194,9.809195571919341,3.9791306032526443,8.8782157256527,8.506830340624402,2.0676759789210366,6.789976926949277,3.8896971456926845,9.438179231810006,5.3912008250916
2019-05-01,8.53420668391033,6.540331293087127,8.95125950810789,9.52547710639108,3.649692972511168,8.9697346776405,8.177296101912535,1.885597668254491,7.015776968078622,4.003838655740142,7.809314082952761,4.169514888719581
2019-06-01,8.941064239629815,6.3719404306284195,8.098341062158786,8.791713493796118,4.1310914613576415,8.849378584186931,7.705605668289733,0.8724395873445466,7.695907723809175,3.9350836883728535,5.637312670393301,3.4098144752252604
2019-07-01,9.23149879192099,5.974598433315935,7.162664915207222,8.071889960491422,6.107528035630501,8.796749244704976,7.078912815757794,0.41121078348548545,8.563001163688536,3.6383186507977405,3.774514178386855,2.9337536742107346
2019-08-01,9.29106389111192,5.716002089711781,6.583091759248715,7.5873311842652,7.466417798914946,8.666212579886118,6.4235040414962885,0.2741763238631815,9.227407401685888,3.578340301889358,2.7048518931022834,5.622486633568124
2019-09-01,9.52569789808874,5.194853028125594,6.561971517400978,7.643141663009933,7.825410990397239,8.771729146651355,5.98769976546724,0.9463937543449431,9.681551681297515,3.222288416811865,2.608718464263892,7.2425418420826935
2019-10-01,9.705890552248079,5.004251707053964,7.398175143159444,8.509988400527494,7.4086729369115485,8.988298287042182,6.3981934884043286,0.9188020554481624,9.547353149218246,3.156406539347892,3.4735196439891016,7.726837803478267
2019-11-01,9.40656363086979,4.487781472489323,7.753797392522842,8.963931779407314,6.5999683910858975,8.99865774573138,6.247687688573004,1.4846358306355536,8.962715027761279,2.99745627956911,4.404719216714078,7.8859724154861475
2019-12-01,8.726120483142086,4.7048539746971,8.310288583803978,9.26298771113421,5.851978586739828,8.914453311582973,6.689530070065775,2.8099627008998356,8.097301619987311,2.9511911940379476,4.858809138709568,7.444664043686863
2020-01-01,8.045291123194716,4.683575708161441,8.988354435106599,9.399569369526061,5.37546134936189,8.74925852836553,7.208048231218152,2.8044020387626696,7.463777133862067,3.0256609141484114,6.826172786290346,6.5858492269522975
2020-02-01,7.410610933947269,5.558400512808783,9.294416675866772,9.46837442504453,4.636143096100423,8.644381066215121,8.044695383978572,2.7310549980160883,6.662354334514594,3.2835936240891446,8.41579761245843,5.43028816324991
2020-03-01,7.765660685492412,6.185540300138455,9.48545641086186,9.690974658676197,4.526833789718715,8.836488617332718,8.476246121612222,4.006629728010707,6.880884547117033,3.796909875702655,9.499469919815006,5.565718981146859
2020-04-01,8.181694820141479,6.598226688542867,9.492195500971594,9.868806979975316,4.152411612114666,9.011919104888477,8.524480636427832,1.8715219467332118,6.898804912191101,4.03601842342388,9.431162416316255,4.939947111459869
2020-05-01,8.50486963396714,6.3972938926092455,8.761823939439937,9.499927954805578,3.573261273395444,8.955469283335042,7.865444430808153,1.1267219442301881,6.780327524510816,3.7301623709009966,7.3133246807741425,3.7440227743326946
2020-06-01,9.000865762648608,6.322044889504311,7.781107489514286,8.848194967202247,4.550104977488219,8.978817447737047,7.360384193316934,1.3171133706493494,7.812194672432577,4.006925773923641,5.075447996714806,3.234389402040085
2020-07-01,9.19297392864679,5.832301771275608,7.1947287538837585,8.170704880778532,6.0984742199151265,8.910651523061924,6.7028949642908655,0.5810343864495154,8.49687110784994,3.825398791294846,3.887435373020304,2.6397149073184085
2020-08-01,9.18524746417579,5.656798368547113,6.43131071294843,7.527788670850031,7.596963527034244,8.782393037760269,6.453797279187155,1.0504202994348077,9.168626379841914,3.680159904184689,3.0398543713101027,5.162088458314052
2020-09-01,9.399681242923448,5.051670076936264,6.576193584389837,7.7942299745774255,7.908909377300726,8.843975093833782,6.028387332064897,0.6879430761369697,9.554368856235106,3.2479081025349186,2.413961294562729,7.059815007491056
2020-10-01,9.467623173002863,4.715766493105883,7.000135660166401,8.393240944517947,7.457783181120202,8.909404897693888,5.948396394675029,0.8419884469485263,9.577405497157788,3.033758646335352,2.971717643761195,8.012903801570394
2020-11-01,9.168025125513859,4.773007690520415,7.484003968563089,8.843682741646594,6.755148935230246,8.9238403492311,6.234599700969141,2.233906992189,9.03259425441829,3.0847563381126144,4.024098380973805,8.142391957822271
2020-12-01,8.706857366951764,4.6023364051714495,8.239609109220181,9.259623477122876,6.251244262418258,8.86891647137117,6.6653628898638955,2.430133465655339,8.391842848845558,2.951885295726087,4.189803576310737,8.084939856230411
2021-01-01,8.158244936479909,5.2969393875012605,8.979687503658901,9.35546232772301,5.350150508294164,8.727088395022744,7.475257876085054,2.5804077817839666,7.800277633841529,3.258250428266419,6.7530858797403,6.995179423462493
2021-02-01,7.6465908606044595,5.807729520062293,9.450493153591518,9.50200502630591,5.038936180368108,8.700591140338455,8.230444063177135,2.9724207513341434,7.087490193558416,3.491451744066415,8.719913918753015,6.197566002411201
2021-03-01,8.038414225343644,6.6185005351914175,9.704103917049697,9.714634070488698,4.476984721416772,8.880603013322014,8.717948902235419,3.7175645160355537,6.909555552082735,4.073692431723523,9.626626062840463,5.647481806895
2021-04-01,8.331577378401676,6.87790340559471,9.629258322828978,9.795691173118945,3.901102664714009,8.997768444302052,8.663306219491496,2.1315282584739155,6.937249445763006,4.1780396399517175,8.735603856066756,4.7758374229077765
2021-05-01,8.620719991775456,6.905542651127272,8.93099462762028,9.438989174566126,3.3931757263870446,8.954602187899617,8.239981156897391,1.358553153331846,7.0990816154289735,4.180248363624399,7.470888763487886,3.275125506745451
2021-06-01,8.938018705756653,6.585631383446739,8.299151391781606,8.897440415475142,4.6550692094625346,8.953566398777745,7.834921993088297,1.2050622180995163,7.754416434952009,4.091292310917441,6.514132311848875,2.5347737736277223
2021-07-01,9.00295196201414,6.169534196941858,7.41588651296362,8.246131271710272,6.346122968421295,8.765696475504583,7.163868073037204,0.4528152087697807,8.424923471271656,3.8615644346129714,4.627320397440464,3.3701248992471973
2021-08-01,9.179732397625434,5.777241073775112,6.686661262669709,7.821077199016117,7.43526463930102,8.729578384718844,6.5530931370338745,0.8006330567502116,8.99361244858166,3.641103531339972,3.442046928226985,5.457008464522369
2021-09-01,9.380105926878375,5.226798772834895,6.776528387191843,7.92892788373447,7.960770902202427,8.755271895335039,6.086148102957822,0.776839584728206,9.526595082805073,3.438358773087215,2.8726992472967243,7.4812813712010096
2021-10-01,9.370823718539851,4.885427735099331,7.074007712410274,8.371897127079954,7.510963562314605,8.892351001580503,6.041958445703214,1.422805156045691,9.363206800837544,3.288032714459719,3.3711688390125403,7.4099204059290065
2021-11-01,9.297107604636459,4.867703252657706,7.8095272853921145,8.981794446727,7.185677970978512,8.957309517999954,6.353084704565055,1.1026199967647545,9.23936215462814,3.1538896984158398,3.7951741001054238,7.9316335359397385
2021-12-01,8.7077578173993,4.8410215499875004,8.486076049252011,9.237542423659594,6.242230064690486,8.879601795282424,7.130630492960302,3.03327327195349,8.460810365705978,3.208420918351619,3.8212074890630765,7.474641117968751
